Date,ANA.MC,ALFA.ST,BALL.K,BAYGn.DE,BIOX.PA,BXB.AX,CEMEXCPO.MX,CNR.TO,CNHI.K,SGOB.PA,DAR.N,DE.N,2308.TW,EONGn.DE,EDP.LS,ELI.BR,ECVG.DE,ENEI.MI,ENGIE.PA,2603.TW,FSLR.O,6504.T,G1AG.DE,GETP.PA,HEIG.DE,6501.T,IBE.MC,IFXGn.DE,J.N,JCI.N,1812.T,KSP.I,373220.KS,MBGn.DE,MRCG.DE,MEL.NZ,MYTr.AT,NEE,ORSTED.CO,ORG.AX,OC.N,RSG.N,RWEG.DE,SALM.OL,SCHN.PA,1928.T,SIEGn.DE,SEDG.O,SSE.L,6762.T,TOM.OL,TT,UPMEUR.xbo,VIE.PA,VWS.CO,WSP.TO,XYL
2020/4/17,93.25,16.0106,48.447,57.47,113.4,5.9284,0.1648,64.89372,4.1615,23.68,15.1572,103.675,4.4745,8.918,3.6162,100.7508,10.2,6.453,9.22,0.8081,30.846,29.6119,21.5,10.76,43.9,35.5844,7.9134,16.232,58.7725,21.9196,11.9199,44.36,,24.9925,95.8,2.3583,6.88,42.3608,77.5831,2.4753,29.0178,61.8039,25.66,31.5247,81.26,20.2981,73.3248,69.48,1072.5,32.6051,9.9288,66.4677,20.98,16.9357,14.2959,42.15018,52.8309
2020/4/20,93.1,16.0067,53.9724,58.89,118,5.8741,0.1823,63.41645,4.2408,24.15,16.4365,116.8073,4.5055,8.798,3.711,102.7419,11.64,6.447,9.136,0.8203,31.2506,29.3312,21.43,11.17,42.31,35.6403,7.9152,16.84,64.4201,23.5098,11.3564,45.68,,24.6239,98.2,2.3581,5.7,47.8655,82.8828,2.4364,32.9193,66.2742,25.5,32.7873,82.56,20.3062,74.6319,85.31,1215,33.6208,10.9011,71.2061,22.47,17.3358,14.3599,40.51273,57.4766
2020/4/21,92,15.8144,51.489,56.66,122.3,6.1963,0.1653,67.48032,4.4764,24.13,16.2868,118.0974,4.4445,8.646,3.7032,106.1268,11.06,6.207,9.202,0.8376,31.9761,29.0673,20.42,11.35,39.35,35.3428,7.702,15.302,67.3254,24.0165,11.1481,46.2,,23.1331,96.36,2.2296,6.05,48.3157,79.0939,2.5472,34.9449,65.9375,24.84,31.042,83.18,20.6244,70.8187,89.9,1317,33.7998,11.8353,78.2353,23.75,18.0686,13.1903,43.05279,58.6949
2020/4/22,91,15.5666,56.7283,57.07,118.3,6.4575,0.1652,64.67335,4.7002,22.96,17.2289,126.1244,4.3721,8.818,3.6836,103.3392,11.04,6.249,9.246,0.8167,34.1132,29.0706,20.06,11.27,38.08,35.0362,7.9222,15.532,72.3794,24.4831,11.0729,44.88,,23.1917,98.8,2.276,5.72,52.3894,76.8749,2.6511,37.0874,70.185,24.98,31.0261,80.18,20.2527,70.1246,90.45,1392.5,33.2917,12.9515,78.7813,23.82,18.0348,13.0088,41.72222,61.6703
2020/4/23,91.2,15.8108,57.7917,58.57,119.4,6.2402,0.1885,63.41868,4.6139,23.4,16.6068,121.2837,4.4045,8.83,3.7139,103.7375,11.66,6.209,9.314,0.8109,31.9838,28.9809,21.27,11.46,40.45,34.5755,7.7954,16.55,67.2172,23.2855,10.8867,43.98,,24.3224,100.55,2.1941,5.32,52.0534,81.2214,2.6403,34.9461,67.8636,25.21,28.6656,83,20.2278,72.5765,82.37,1261,32.537,12.1225,74.2101,23.04,18.8736,13.8976,39.64955,58.7971
2020/4/24,86.15,15.4986,59.7411,58.6,121.5,6.5705,0.173,69.75735,4.598,23.79,17.228,127.8562,4.3982,8.562,3.7325,103.1401,11.56,6.192,9.37,0.8229,32.6453,28.7221,21.01,11.75,41,34.3653,7.6862,16.51,70.6047,23.9815,10.9405,43.5,,24.0167,103.1,2.1565,5.4,55.6785,80.6147,2.7917,36.1036,69.3916,24.94,28.6679,85.22,19.7849,72.9642,81.64,1264,31.2948,12.6431,76.3172,23.34,18.6422,12.8196,44.57289,59.9674
2020/4/27,89.9,15.8456,58.6273,58.04,117.7,6.3534,0.1696,68.65854,4.4238,25.45,17.3814,125.2697,4.3859,8.334,3.7354,104.5339,11.8,6.005,9.99,0.8379,32.6956,28.3868,20.23,11.74,38.46,34.5629,7.8465,15.17,71.8741,24.4446,10.7645,44.54,,22.974,100.8,2.2281,5.01,54.5426,83.9952,2.7633,35.189,68.0569,23.54,30.2864,86.34,19.3678,69.8992,81.88,1305,31.393,12.7022,74.8844,25.09,19.428,14.2644,47.48451,59.0534
2020/4/28,91,15.5397,58.5386,59.6,113.3,6.2226,0.1561,70.74536,4.5143,24.21,15.7271,121.9394,4.2849,8.522,3.7628,104.5339,11.14,5.985,9.904,0.8469,30.5054,28.0011,20.59,11.63,39.58,34.6518,7.9945,16.03,72.2678,22.952,10.5718,43.34,,23.3257,102.3,2.0521,5.27,49.7697,89.8294,2.7872,33.5796,66.3291,24.39,33.4428,83.46,19.1706,71.2244,78.82,1213,31.5718,12.5935,73.7913,23.07,18.7869,15.0626,49.42147,54.5247
2020/4/29,91,16.6008,59.4694,59.89,113,6.3387,0.1735,66.31181,4.6224,23.1,16.3688,128.3898,4.264,8.618,3.7041,97.9632,11.2,5.926,9.444,0.8363,32.5258,27.7329,21.03,11.24,40.04,34.536,8.2341,15.77,74.7789,23.9959,10.4153,42.9,,24.067,103.95,2.0935,5.145,52.1486,91.8821,2.9577,33.8338,69.2981,24.76,32.7972,80.54,19.3676,72.27,76.97,1145,31.1633,12.7169,76.3265,22.98,17.9288,14.9714,48.37391,58.4009
2020/4/30,90.4,17.1572,57.5222,59.54,116.4,6.4347,0.1864,69.21568,4.4418,24.26,16.1177,125.3886,4.3125,8.688,3.7901,101.9454,10.8,5.9,9.564,0.8222,31.8098,26.6967,20.63,11.39,38.98,33.5378,8.0508,15.33,73.0662,23.5659,10.1781,43.38,,23.0829,104.5,2.1208,5.75,51.2676,88.3508,3.0561,32.3649,67.1077,25.03,32.1556,81.36,19.1049,70.7105,74.48,1073,30.5066,12.4507,74.047,23.12,18.7676,14.7073,48.29699,55.9771
2020/5/4,87.1,17.0709,60.8099,63,116.3,6.4646,0.1922,70.96113,4.8921,23.85,17.4868,132.9719,4.2066,8.776,3.8116,100.7508,11.06,6.07,9.578,0.8408,34.0562,26.2225,20.83,11.23,40.86,33.3234,7.88,15.83,77.3052,25.4008,10.1227,43.8,,24.5569,105.9,2.218,6.25,54.33,90.414,2.9484,35.4925,68.6776,26.08,33.6425,79.5,19.105,73.6944,85.15,1131.5,30.5512,13.0491,80.6598,23.79,18.3,14.5895,51.54243,60.4115
2020/5/5,87,17.3201,60.4831,63.02,118.3,6.6521,0.1978,68.44389,5.0237,24.32,17.1641,131.1599,4.153,8.826,3.8019,103.7375,11.06,6.15,9.69,0.8489,34.3007,25.5982,20.66,11.04,41.84,32.0455,7.8958,16.492,75.1952,25.962,9.8161,45.16,,25.4699,107.6,2.1483,5.805,52.4589,89.3098,2.9143,35.2649,68.8401,25.77,35.136,79.32,18.2258,76.5159,88.8,1157,30.1204,13.743,80.9716,24.62,18.4494,14.8117,49.93929,60.7861
2020/5/6,85.25,17.2212,62.2605,61.25,120.9,6.7759,0.189,70.86418,5.3595,25.4,17.8795,135.1971,4.1328,9.032,4.0306,107.1224,11.24,6.27,9.798,0.8377,35.8327,24.8684,21.47,11.4,44.84,30.5253,7.8342,17.408,74.5578,26.9989,9.761,45.38,,27.1701,107.95,2.1938,6.37,53.7721,86.9479,3.0252,37.9145,72.0707,26.4,34.2161,80.42,17.7679,79.2023,93.07,1209.5,29.2355,13.8967,80.9414,24.59,18.9315,14.5646,51.3604,63.6422
2020/5/7,84.85,16.3437,64.0066,60.14,122.5,6.3572,0.1851,70.18954,5.2053,25.1,18.9073,133.3852,4.2037,9.146,4.011,106.1268,11.22,6.236,9.76,0.8254,37.0184,24.5439,20.98,11.4,43.38,30.3004,7.7848,16.95,74.412,28.004,9.6716,45.64,,26.4121,106.1,2.181,6.54,56.1179,86.3712,2.852,40.3587,74.8787,26.24,35.92,80.26,17.7257,76.3356,96.64,1248.5,29.3631,14.7568,83.829,24.61,18.5265,14.9114,51.39936,63.4575
2020/5/8,87.25,16.1333,61.6879,57.95,129.1,6.1319,0.1815,74.2659,5.0366,24.42,18.8308,128.1041,4.234,8.96,3.8068,106.3259,11.26,6.007,9.34,0.8095,37.2125,24.1009,20.01,11.58,41.75,30.0927,7.7514,15.816,73.1513,26.9037,9.5183,48.2,,24.825,101.5,2.1817,6.2,54.1121,86.3722,2.7536,38.028,72.2899,25.62,35.0977,81.36,17.591,72.838,92.21,1223,29.2764,13.8018,82.2963,25.08,18.2855,15.4104,55.57956,62.4851
2020/5/11,84.9,16.3448,61.9,59.31,133.3,6.2868,0.1962,73.51852,5.1172,23.81,19.5919,125.8129,4.1047,9.18,3.8732,110.9055,11.76,6.088,9.172,0.8189,38.3641,23.9824,21.67,11.4,41.9,29.6042,7.6175,16.798,74.515,28.0536,9.5562,46.5,,25.7504,107.15,2.3487,6.25,55.1917,85.9029,2.7344,37.6264,72.1195,26.68,35.474,80.18,17.7049,75.2719,98.68,1206.5,29.5429,14.0924,83.9147,24.23,17.6058,15.0585,55.60814,64.1224
2020/5/12,86.5,15.9983,62.0152,58.45,124,6.5014,0.1903,74.29283,4.8002,23.39,18.4194,124.0579,3.8749,9.084,3.7852,106.3259,11.6,6.067,9.246,0.8153,37.5264,23.8867,21.11,10.92,41.72,30.9438,7.7038,17.634,73.3657,26.6801,9.5631,44.6,,25.0469,107.1,2.4056,6.1,54.3733,86.8999,2.7897,36.0686,70.5969,26.52,36.9582,77.46,17.6887,74.3434,92.01,1205,29.558,14.532,79.5086,23.99,17.466,15.9116,55.36627,61.5385
2020/5/13,85.75,15.0529,62.575,57.92,125.1,6.3673,0.1767,72.8241,4.6715,23.12,18.5971,119.9354,3.9414,9.058,3.8058,102.7419,11.66,6.188,9.376,0.8032,37.0558,22.5025,21.97,11.17,41.9,30.4718,7.658,18.2,72.958,26.3036,9.24,46.1,,25.206,105.3,2.3905,5.8,54.7946,87.6979,2.8561,35.0623,71.3982,26.73,35.374,78.14,16.616,76.0021,94.99,1220.5,28.6681,14.8428,79.1601,24.61,17.5383,15.5514,55.1797,61.449
2020/5/14,83.15,15.4703,64.5458,57.99,126.9,6.71,0.1771,72.36054,4.9098,25.29,18.7109,127.3078,3.9161,9.172,3.9602,101.3481,11.78,6.2,9.87,0.794,38.801,20.9136,22.2,11.7,44.25,28.3145,7.5276,18.31,77.4182,27.1607,8.8349,46.46,,26.5126,106.1,2.3865,5.8,56.6063,92.355,2.949,36.7874,73.8139,27.13,35.0295,83.12,16.2955,79.626,97.1,1225,27.1734,14.0179,82.6683,24.16,18.4157,16.2245,57.50349,63.9849
2020/5/15,82,15.7664,63.1007,57.71,127,6.5812,0.1747,72.12622,4.9482,24.82,18.1458,126.404,3.6608,9.1,3.9827,98.461,11.62,6.08,9.732,0.7901,37.7463,21.2859,21.95,11.12,41.95,28.1349,7.4889,17.81,74.2957,26.2106,8.7124,48.68,,25.9305,106.3,2.5109,5.66,54.6884,91.1681,2.9336,34.6805,72.077,27.03,34.9672,83.16,16.0819,79.4457,93.66,1200.5,27.1109,14.395,78.2729,23.64,17.6106,15.4557,57.43457,63.7636
2020/5/18,84.15,15.548,60.3721,58.42,131.5,6.6255,0.1715,70.63279,4.8868,24.86,17.1426,123.4893,3.5858,9.408,4.055,102.7419,11.54,6.145,9.784,0.8026,36.0906,20.6837,21.86,11.44,41.45,27.6207,7.8958,17.8,72.0431,25.4145,8.9578,49.5,,25.6248,106.6,2.428,6.3,54.2143,91.3885,3.0807,34.2944,70.5324,27.33,35.6865,84.2,15.8779,79.2023,86.69,1232.5,26.6329,15.6047,74.1525,24.13,17.6058,15.285,55.09761,62.7119
2020/5/19,79.15,16.8631,61.5598,57.42,130.1,6.5843,0.1752,72.06353,4.87,26.07,17.1595,125.864,3.4904,9.252,4.099,102.3437,11.88,6.03,9.91,0.8149,37.1743,19.1697,21.88,11.49,40.05,25.8701,7.8482,17.414,73.4707,25.6422,8.6405,49.7,,23.9707,106,2.4463,6.57,57.099,92.1868,3.304,33.6352,71.9553,27.1,34.9698,82.42,15.5673,77.6157,95.51,1240,25.4969,15.235,75.6237,24.58,17.5576,15.7782,55.33414,63.9253
2020/5/20,80.85,16.9,60.2264,55.76,133.6,6.1299,0.1923,73.48157,5.1168,26.81,17.6967,127.2365,3.4788,8.924,4.1244,103.1401,11.36,5.884,9.822,0.8025,39.2446,17.8664,21.33,11.42,40.06,24.1083,7.9081,16.862,74.0071,25.8445,8.0695,47.76,,23.1289,103.5,2.4105,6.635,55.9438,92.2156,3.0796,34.2149,70.9911,26.81,35.7041,84.3,14.4325,75.8579,100.7,1205.5,22.8371,15.5832,77.6633,24,17.4708,15.777,56.5546,63.1032
2020/5/21,82.25,17.9051,60.3235,56.75,137,6.2103,0.2022,71.94601,5.0397,27.83,18.2717,128.1238,3.4721,8.98,4.1879,103.1401,11.34,5.761,9.964,0.7687,37.7449,17.5326,23.49,11.78,39.88,24.533,7.8764,16.93,73.9372,25.7948,8.0692,47.86,,23.4556,103,2.3964,6.51,55.3835,92.6086,3.0993,34.2884,70.3327,27.46,36.6333,85.36,14.0261,77.6518,100.73,1200,21.9967,15.6003,77.6617,24.34,17.7552,15.2702,58.19986,63.3272
2020/5/22,81.7,17.1689,62.403,60.36,135.1,6.3481,0.1916,69.83023,5.1163,27.9,19.191,129.0174,3.4085,9.328,4.143,102.941,11.76,5.964,10.245,0.8024,39.952,17.4418,24.71,12.26,42.62,24.4903,7.961,18.12,73.6886,26.8286,8.0241,47.88,,26.1148,107.55,2.4205,6.81,56.2431,93.8837,3.2927,36.1747,72.6081,28.71,35.6864,85.96,13.5438,82.3664,104.69,1226,21.3412,15.3764,79.7654,25.38,18.5314,15.2896,56.97291,65.3583
2020/5/25,85.35,16.4049,61.9431,60.39,115.7,6.4628,0.1955,71.18771,5.0246,28.29,19.4676,130.856,3.6304,9.416,4.0491,100.3525,11.96,6.037,10.545,0.7871,38.6116,17.4856,25.31,12.8,41.91,23.2943,8.0544,18.594,77.1862,27.482,8.1746,49.48,,25.9682,106.5,2.4724,6.67,55.3013,96.0256,3.3026,37.0678,73.0079,28.32,35.6524,87.66,13.5466,83.6915,109.79,1255,20.7192,15.1701,81.0131,25.78,18.9363,15.5787,57.49576,67.9053
2020/5/26,87.35,17.4221,61.4458,59.5,124.4,6.3849,0.1993,71.70128,5.2551,28.84,20.6015,135.2892,3.469,9.56,4.0921,102.1446,12.24,6.252,10.855,0.7615,41.8928,17.2487,25.76,12.89,41.89,21.6898,8.1495,19.374,76.0876,28.1707,8.2398,50.35,,26.8099,106.7,2.4414,6.76,54.0628,95.6916,3.3153,41.2214,73.3652,28.85,36.129,88.52,13.7331,85.0347,122.42,1250,19.6347,14.7594,83.0865,25.26,19.2834,15.0606,57.96381,67.8654
2020/5/27,88.85,17.4779,59.8722,58,129.1,6.3724,0.191,73.0288,4.9538,29.07,18.7951,132.4144,3.5347,9.61,4.1273,105.1312,12,6.33,10.635,0.7227,40.1734,16.9858,25.19,12.98,41.2,22.0983,8.4595,18.88,75.5363,26.5723,8.1951,50.2,,26.3367,104.6,2.3968,6.605,52.743,95.0026,3.3308,39.5801,71.5107,28.86,36.2889,89.24,14.2848,84.4578,111.59,1250,20.5507,15.483,79.7992,24.96,18.9797,15.2444,58.69568,65.6321
2020/5/28,88.35,17.3804,59.7378,57.65,127.1,6.5144,0.1952,74.98716,4.759,29.23,18.0461,125.8217,3.6106,9.546,4.1048,100.9499,11.96,6.41,10.65,0.675,38.2227,17.9557,24.85,12.91,41.55,23.4949,8.4719,19.148,73.55,25.3665,8.4443,52.3,,26.2488,103.8,2.4356,6.585,51.6821,95.2532,3.3503,37.6218,70.2267,29.13,36.8514,89.7,14.1044,84.3767,104.96,1224.5,22.9239,15.2436,79.0403,24.9,19.1725,15.9972,59.90546,63.0884
2020/5/29,89.8,17.6929,60.6547,62.13,119.9,6.5668,0.2,76.20085,4.673,30.69,18.2743,121.8962,3.6026,9.806,4.1899,104.1357,12.94,6.51,10.905,0.6566,39.7946,20.4092,24.83,13.57,42.55,26.5097,8.5335,19.476,74.2986,26.1599,9.44,53.25,,26.6969,106.25,2.4973,6.74,52.7439,94.5919,3.2148,37.163,70.7867,29.97,37.0059,90.9,15.2759,86.5221,107.14,1228,24.6608,15.707,78.0763,24.66,20.0355,15.9513,60.02922,62.8553
2020/6/1,89.35,17.4155,61.1367,61.37,115.7,6.6951,0.1985,78.07953,4.6622,31.2,18.9242,124.7001,3.5096,9.89,4.272,106.3259,12.88,6.516,11.61,0.6638,39.7675,20.4146,25.49,14.2,43.7,25.9175,8.5441,20.155,75.2353,26.4348,9.0695,53.25,,27.3544,103.5,2.6806,6.745,53.0771,92.246,3.2043,38.8909,71.4892,29.87,38.5504,95.42,14.3407,88.7037,107.86,1228,22.5358,15.7681,75.8073,25.16,20.8454,15.7102,61.54371,60.0203
2020/6/2,93.15,17.5818,60.8857,62,119.5,6.5782,0.1912,75.37143,4.4798,31.3,18.4547,122.4106,3.5733,9.978,4.2866,103.5383,12.22,6.586,11.36,0.6538,39.9481,21.4411,26.57,14.28,45.4,27.0656,8.7485,19.252,72.5866,26.2275,9.6764,55.3,,29.7749,101.2,2.6784,7,51.5703,91.7989,3.1276,38.0952,72.7719,29.35,38.0505,94.34,15.5504,89.2265,125.75,1235.5,23.4075,15.5027,73.9485,25.33,20.6236,15.6152,61.16276,58.4213
2020/6/3,94.2,16.9722,60.829,62.96,112.9,6.5652,0.1773,73.19411,4.3436,32.64,19.627,125.5539,3.6097,10.1,4.1527,98.2619,12.28,6.792,11.69,0.6865,41.2297,20.3969,27.08,14.16,46.11,26.107,8.9097,19.35,72.5166,26.3294,9.6988,56.05,,29.3561,105.8,2.51,7.04,51.8095,90.4994,3.1907,38.497,74.9723,30.18,38.1428,98.38,16.1059,89.3257,109.74,1241.5,23.5682,15.6541,74.8061,24.87,21.1925,15.4023,58.04069,58.6688
2020/6/4,95.5,16.4858,59.5572,60.72,110.9,6.5098,0.1773,72.79809,4.533,33.19,20.4797,126.3838,3.6138,9.506,4.0745,97.6645,12.24,6.901,11.95,0.6594,40.738,20.6501,26.79,14.24,44.63,26.502,8.7714,18.856,73.7731,27.4908,9.3512,54.3,,27.9574,103.15,2.3974,7.06,52.982,91.6328,3.2818,40.2399,75.0092,29.79,38.9587,95.14,15.047,88.8209,118.32,1292,23.5536,15.4952,77.8506,24.79,20.9707,15.9788,58.75413,58.1181
2020/6/5,95.7,16.6214,58.6433,63.94,113.9,6.6012,0.1785,74.12969,4.5231,31.99,19.9796,124.8288,3.6517,9.64,4.1029,95.8725,12.72,6.998,11.86,0.6715,39.6724,19.9646,28.15,13.86,47.1,26.1796,8.8348,19.658,72.7096,26.4298,9.0075,55.3,,30.1183,103.35,2.4337,6.8,52.605,92.5221,3.3874,39.1357,75.93,30.41,38.355,95.16,14.899,91.9669,122.94,1258.5,22.7599,15.1596,74.9398,24.47,20.6333,15.4641,59.61777,57.866
2020/6/8,97.9,17.7233,57.0994,65.32,116.3,6.8031,0.1822,74.61702,4.5866,31.51,19.0946,119.906,3.6931,10.05,4.1,97.2663,12.48,7.189,11.4,0.6797,37.2027,19.3108,28.8,13.58,48.89,25.2484,8.9229,20.83,68.8364,25.733,8.9383,55.55,,31.7724,105.35,2.4952,6.51,52.5378,93.3234,3.3054,37.2856,73.9904,31.66,37.8644,94.78,14.5941,94.6353,121,1230,22.1394,15.4124,70.7726,23.8,20.8839,15.9186,60.13381,54.4625
2020/6/9,94.45,17.4268,56.5551,62.7,114.1,6.6965,0.1798,74.66147,4.6074,30.18,18.6298,116.3277,3.8245,10.03,4.0315,94.2796,12.14,7.504,10.775,0.6719,36.4553,19.2215,28.84,12.86,50.54,25.0442,8.9405,20.65,66.6328,25.1664,8.6509,56.15,,30.9893,103.1,2.4936,6.7,53.1897,93.6678,3.3273,35.4937,73.1971,31.19,37.4559,90.78,14.2689,94.3288,117.73,1223.5,21.4993,16.014,70.8672,23.75,19.6305,16.3087,59.20447,53.8184
2020/6/10,95.5,17.6018,57.4232,66.15,113.4,6.6249,0.1897,75.61594,4.4273,29.91,18.5024,117.3639,3.8046,10.05,4.0139,94.0805,12.4,7.485,10.955,0.6471,36.829,19.756,29.79,12.96,52.2,26.0019,8.796,21.65,66.2718,26.4624,9.0718,55.7,,33.3554,105.3,2.5833,6.52,53.737,94.5956,3.2495,37.5879,74.0374,30.4,41.1,91.12,14.5666,97.8445,119.48,1285,22.0925,16.6281,72.4917,25.33,19.7173,16.6817,58.65635,54.5631
2020/6/11,89.2,17.0046,57.5405,68.55,114.8,6.7187,0.1937,76.86217,4.4228,30.53,18.8534,116.5141,3.8972,10.335,3.9778,94.1801,12.22,7.578,10.81,0.6387,36.4031,20.5469,29.84,12.9,51.74,26.5116,8.5283,21.28,66.6759,26.3153,9.192,57.05,,33.5899,107.2,2.6591,6.7,52.6699,97.2285,3.3744,38.1045,73.4813,30.87,42.2619,91.54,15.1905,97.4659,120.44,1223.5,22.9237,16.5451,71.3916,25.5,19.6305,16.5321,58.98294,53.8049
2020/6/12,89.2,17.4796,58.9718,67.26,116.2,6.9418,0.1926,75.03972,4.7422,31.46,19.9322,126.3746,3.8093,10.25,3.9924,94.5783,11.82,7.577,11.14,0.6413,38.8288,21.3166,29.16,13.23,49.62,26.6669,8.5881,20.87,70.9036,27.062,9.2276,57.5,,32.6351,106.15,2.6778,7.06,53.9429,96.0377,3.483,41.6789,75.3391,29.81,40.1947,94.72,15.5726,96.4021,128,1223.5,23.337,16.5329,74.5876,25.54,20.2283,15.9025,57.56516,56.8365
2020/6/15,90.85,17.5915,58.8591,67.15,117.8,6.7746,0.1942,73.26808,4.4197,31.71,19.5586,124.6681,4.0024,10.16,4.0931,94.1801,11.5,7.542,11.25,0.6342,39.5843,20.9173,28.64,13.13,48.52,26.7225,8.5547,20.89,68.0157,26.5543,9.3491,57.05,,32.4969,106.7,2.7814,6.83,52.7653,94.6437,3.5076,40.3534,74.1782,30.61,41.0877,95.64,15.3146,94.9598,134.86,1204.5,23.9352,16.9236,73.6288,25.18,20.1512,16.3197,55.9429,55.462
2020/6/16,93.8,18.2151,58.4768,64.15,116.8,6.913,0.2028,72.60767,4.5002,31.63,19.8779,129.6438,4.1596,9.782,4.0609,96.0716,11.46,7.512,11.195,0.647,40.0292,21.1128,27.15,13.11,45.88,26.3741,8.8172,19.672,69.6092,26.182,9.553,57.8,,29.578,103,2.6804,6.8,53.0177,98.1344,3.5643,41.3956,74.4375,29.52,41.4009,94.88,15.4678,89.3437,137.25,1183.5,24.5922,17.4867,72.6519,25.11,19.9873,16.8476,55.44406,56.5546
2020/6/17,93.05,18.5785,58.4894,65.23,121.9,6.9916,0.2161,72.08771,4.3846,31.19,20.1023,130.432,4.1079,9.738,4.1488,95.773,11.56,7.327,11.25,0.6541,39.9671,20.655,26.91,12.89,45.6,26.1823,8.8216,19.53,70.2987,26.8609,9.4389,56.8,,30.1685,101.3,2.6161,6.6,52.265,97.4636,3.5378,43.045,73.8058,29.7,40.6569,95.76,15.3446,88.8479,136.51,1207,24.3767,16.4728,74.3082,25.75,19.9583,16.8093,55.80096,56.5988
2020/6/18,91.2,18.1869,59.1835,65.25,118.1,7.0998,0.215,74.46979,4.3883,31.32,20.1927,129.0917,4.1174,9.674,4.0882,95.773,11.78,7.345,11.1,0.684,39.8807,21.4708,27.51,12.89,45.68,26.8576,8.7749,19.298,70.7339,27.0917,9.2867,55.25,,29.8796,99.86,2.5281,6.5,53.6353,99.494,3.7117,44.4312,74.422,29.36,40.6206,95.8,15.3703,87.8473,130.39,1221,25.4613,15.7015,76.4771,25.91,19.8041,16.9365,58.13478,57.0826
2020/6/19,90.85,18.3877,60.6011,68.87,119.9,7.1724,0.2134,76.15007,4.792,31.34,21.2295,134.8179,4.0162,9.87,4.1019,95.8725,12.26,7.362,11.215,0.722,42.4044,21.3193,28.2,12.9,48.84,26.8646,8.9757,19.786,73.4153,28.2969,9.3416,52,,30.9977,102.6,2.6007,6.5,53.3493,102.5259,3.7282,46.5847,75.3825,30.2,40.615,97.6,15.5182,91.354,136.54,1230,25.3944,16.2153,80.9927,26.07,19.8716,17.6295,58.48724,59.4262
2020/6/22,89,18.8326,62.3466,69.03,118.6,6.9794,0.2174,74.94086,4.9717,30.66,22.2848,139.3802,3.9354,9.908,4.0276,94.2796,12.1,7.566,10.94,0.7187,42.3612,20.9742,28.63,12.75,49.63,26.2071,8.9229,20.13,76.5428,28.9648,9.0977,52.3,,30.9935,102.9,2.6696,6.825,54.7873,102.741,3.8131,49.432,76.3156,30.78,43.1166,96,15.2668,92.2915,137.24,1241.5,24.4542,16.0421,82.6502,25.97,19.2834,18.0749,57.96658,62.5829
2020/6/23,90.9,19.6153,63.6963,68.55,122.2,6.9934,0.2392,75.55663,5.0017,31.21,21.1629,138.281,4.024,9.96,4.0804,94.877,12.2,7.505,10.96,0.7088,41.0979,21.355,28.75,13,49.4,26.5805,9.0594,20.315,76.1015,28.467,9.1082,52.05,,30.7632,101.75,2.697,6.92,56.7353,100.82,3.7723,47.2914,76.6432,30.98,42.7157,96.56,15.2188,92.5439,135.29,1251,25.5143,16.361,81.5276,26.24,19.3509,17.5549,58.01962,61.5385
2020/6/24,87.9,19.9741,64.2098,69.42,122,6.9285,0.2578,76.80517,4.8194,31.46,21.0038,137.0697,3.9977,10.155,4.0853,94.9765,12.4,7.473,10.895,0.7123,42.0076,20.9349,28.92,12.97,48.47,26.2392,8.8066,20.47,75.7073,28.3024,8.9318,53.95,,30.7883,101.65,2.6915,7.05,57.5689,102.1207,3.8471,47.3058,77.0049,31.07,42.9687,97.3,15.0702,93.5896,141.9,1282.5,25.1812,16.5906,81.2849,26.36,19.3123,17.9127,58.43387,59.7765
2020/6/25,88.55,20.4652,63.9213,68.65,119,6.8935,0.2486,77.86003,5.0538,32.35,20.9179,133.9501,4.025,10.13,4.1508,93.7818,12.34,7.6,11.19,0.7299,43.1202,20.6267,28.88,13.14,48.36,25.995,8.9053,20.32,76.4236,28.5342,8.779,55.85,,30.7464,101.25,2.7005,7,57.403,105.6457,3.947,48.3923,76.3876,31.77,42.5709,98.6,14.9037,92.4898,150.7,1303.5,24.0488,16.532,81.2197,26.87,19.5052,18.3631,59.79317,59.2779
2020/6/26,88.85,20.1092,64.4462,72.6,122.3,6.8868,0.2652,78.39845,5.2482,32.05,21.4164,136.9415,4.1056,10.09,4.1537,96.1712,12.78,7.6,11,0.7308,42.8866,20.399,29.18,12.84,49.11,24.791,8.8436,20.78,76.4258,28.9641,8.9385,56.95,,31.0605,102.55,2.6972,7.03,57.4358,104.5855,3.8773,48.1332,77.5629,32.07,43.1838,98.88,15.1405,93.7518,148.97,1267.5,23.8474,15.9428,81.8695,26.86,19.3027,18.6204,58.54271,60.7933
2020/6/29,89.75,20.095,65.8387,69.99,125.5,6.6617,0.2753,78.09505,5.5362,32.41,21.8305,140.9811,4.1653,9.928,4.1977,96.7685,12.76,7.811,10.925,0.7262,44.0705,21.1079,28.23,12.93,47.11,24.9724,8.9669,20.42,78.1784,29.8878,9.273,57.7,,29.1844,99.62,2.6635,7.01,57.7769,105.6031,3.6281,49.1186,77.6976,31.43,44.1683,97.12,15.4967,91.2818,150.59,1287.5,24.8717,15.8492,83.9833,27.28,19.0858,18.8878,58.24816,62.3932
